transaction_id,amount,truth_category,predicted_category,predicted_confidence,bank_response_code,attempt_number,policy_action,policy_timing,policy_confidence,policy_flagged,policy_reason,guardrail_checks,hard_rule_should_apply,hard_rule_violation,policy_recovered,policy_time_to_recovery_s,policy_gateway_fee,policy_annoyance_cost,baseline_a_action,baseline_a_recovered,baseline_b_action,baseline_b_recovered,baseline_b_time_to_recovery_s,baseline_b_gateway_fee,baseline_b_annoyance_cost,is_hard_fp_policy,is_hard_fp_baseline_b,is_over_block,over_block_expected_recovery,other_category_policy_gap,gt_is_recoverable,gt_ideal_retry_action,gt_requires_customer_action,gt_is_fallback,is_wasted_retry,guardrail_hard_category,guardrail_violation_gt,gt_label_mismatch
78d1d78cb64f4d82bf0a09a6cc9018c3,1325.0,limit_exceeded,limit_exceeded,0.963,U51,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,195.5317133326761,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
4bd5d3eaf531464d91da5098fc809ad0,430.0,insufficient_funds,insufficient_funds,0.982,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.98) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.98, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
42972552414b497b9873dd033acb618a,1255.0,insufficient_funds,insufficient_funds,0.443,U39,1,no_retry,,1.0,True,"HARD RULE: raw bank_response_code 'U39' is in the risk-coded set, overriding classifier category 'insufficient_funds' -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,True,789.2588856875328,False,True,delayed_retry,False,False,False,False,False,False
2330c3990bdf43e1a78dae1a9f3a313d,1170.0,risk_block,risk_block,0.856,U39,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
89e505d59fba4c64ab405ecc220306c3,499.0,invalid_otp,invalid_otp,0.74,U96,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.74) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.74, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),True,3676.978298317247,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
8fecb20b44ee41c3bba4c58bb10287d2,3290.0,bank_server_error,bank_server_error,0.956,UBT_DOWN,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.96) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.59, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,326.00764018005674,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
336ff799ecd9454d991cff754d69623e,499.0,card_expired,card_expired,0.991,54,3,no_retry,,1.0,False,HARD RULE: card_expired -> no_retry. Customer must supply new card details; not eligible for an automated retry.,hard_rule:card_expired_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
76ee69ce263e460caaf7d6f4eb049a30,790.0,risk_block,risk_block,0.943,41,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
da22b292c08f43ec9e9c909f01cb923e,4125.0,invalid_otp,invalid_otp,0.957,3DS_OTP_FAIL,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.96) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
9221392288cd4f69aedec0dbec7fb9ff,999.0,insufficient_funds,insufficient_funds,0.953,51,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.95) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.95, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
de2e933ad1bf4bc1b1ceeb37876d1132,2180.0,card_expired,card_expired,0.99,54,2,no_retry,,1.0,False,HARD RULE: card_expired -> no_retry. Customer must supply new card details; not eligible for an automated retry.,hard_rule:card_expired_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
0b4294dab017473fa6f8179523ff4cba,1025.0,insufficient_funds,insufficient_funds,0.96,WL_LOW_BAL,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
8c007faeb7b64982a3880f06b602720b,999.0,insufficient_funds,insufficient_funds,0.962,51,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,191.62491667834507,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
d275df7d13764f43b99c7cdbf6834178,2999.0,invalid_otp,invalid_otp,0.964,3DS_OTP_FAIL,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.96) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,58.671189020336065,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
a35274b5423a4f3ebf4f1a962e1cbe95,1999.0,bank_server_error,bank_server_error,0.958,NB_BANK_DOWN,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.96) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,317.2741180536805,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
c4053715fe6344ddb0aac40e25ab960e,1999.0,bank_server_error,bank_server_error,0.936,NB_BANK_DOWN,2,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.94) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
b0b13ddfd56c44fcaec0a54b2c51d4df,499.0,network_timeout,network_timeout,0.975,UBT_TIMEOUT,1,same_gateway_retry,immediate,0.665,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.97) -> same_gateway_retry has the highest estimated recovery probability (0.66). Candidates: same_gateway_retry=0.66, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,10.54812840905403,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3739.75702409573,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
9332f127b995492b86e18f1ce536811d,999.0,insufficient_funds,insufficient_funds,0.945,51,2,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=2, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,True,127.05656092748805,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
b02e4b751054458482e30ce1c6ff9bb2,999.0,other,other,0.936,GENERIC_DECLINE,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,True,569.310208723496,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3625.8456796867313,2.0,0.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
1463005330f4482db144e0f07eb361da,999.0,risk_block,risk_block,0.952,05,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
4b2bbf127f204f668d589848bbdf9752,499.0,card_expired,card_expired,0.992,54,4,no_retry,,1.0,False,HARD RULE: card_expired -> no_retry. Customer must supply new card details; not eligible for an automated retry.,hard_rule:card_expired_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
31cb6db0b40646edb944251adebc02e0,1725.0,bank_server_error,bank_server_error,0.957,UBT_DOWN,1,delayed_retry,delay_300s,0.68,False,"ML/heuristic layer: category='bank_server_error' (classifier confidence 0.96) -> delayed_retry has the highest estimated recovery probability (0.68). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.58, alt_payment_method_prompt=0.20, delayed_retry=0.68.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,337.6676215810698,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3663.722887611903,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,False,False,False,False,False,False
158e548ede4e49eebf71f3fc1562fe0e,999.0,invalid_otp,invalid_otp,0.782,U96,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.78) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.78, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,same_gateway_retry,True,False,True,False,False,False
9c175ed204144fb59a8671a4586fb9f4,2300.0,limit_exceeded,limit_exceeded,0.943,65,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.94) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.94, ok)",False,False,True,296.1197251804766,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
fdcff8b4ae1d40d5938cc78ffbb4a412,520.0,limit_exceeded,limit_exceeded,0.958,U51,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.96) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
3cf7da695f924df084603d28602109ea,9999.0,invalid_otp,invalid_otp,0.932,U58,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.93) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.93, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),True,3644.082248474897,2.0,0.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
43a41767b03347c2a1be6551245029c9,1515.0,risk_block,risk_block,0.983,41,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
e95b2e05653c4e21afce1530b92ba551,495.0,invalid_otp,invalid_otp,0.848,U96,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.85) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.85, ok)",False,False,True,8.467680899312738,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
0fb89f6acc564d3688a7e97c1221135f,875.0,insufficient_funds,insufficient_funds,0.977,U69,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.98) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.98, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
fe6dab64d3c749fcb50d8329e37b97ba,5430.0,network_timeout,network_timeout,0.794,U96,1,same_gateway_retry,immediate,0.67,False,"ML/heuristic layer: category='network_timeout' (classifier confidence 0.79) -> same_gateway_retry has the highest estimated recovery probability (0.67). Candidates: same_gateway_retry=0.67, alt_gateway_retry=0.65, alt_payment_method_prompt=0.15, delayed_retry=0.60.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.79, ok)",False,False,True,26.390871716881453,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3659.6985919535164,2.0,0.0,False,False,False,0.0,False,False,same_gateway_retry,False,False,True,False,False,False
394073dd25f84c7e8fe6e7e2e77d66df,2385.0,invalid_otp,invalid_otp,0.957,U58,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.96) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.96, ok)",False,False,True,31.84864958796778,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,same_gateway_retry,True,False,False,False,False,False
56130bb03ca044b5a4fd9efba23b9c5d,1030.0,risk_block,risk_block,0.975,41,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
bf68373cf05642a799f689fb3ff07430,415.0,invalid_otp,invalid_otp,0.617,GENERIC_DECLINE,1,same_gateway_retry,immediate,0.58,False,"ML/heuristic layer: category='invalid_otp' (classifier confidence 0.62) -> same_gateway_retry has the highest estimated recovery probability (0.58). Candidates: same_gateway_retry=0.58, alt_gateway_retry=0.20, alt_payment_method_prompt=0.35, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.62, ok)",False,False,True,15.368876348847067,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3624.3695799309603,2.0,0.0,False,False,False,0.0,False,False,same_gateway_retry,True,False,True,False,False,False
f3eece7a0e00472eb6a50e85694fe347,625.0,limit_exceeded,limit_exceeded,0.925,WL_KYC_LIMIT,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.92) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.92, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,alt_payment_method_prompt,False,False,False,False,False,False
438c98f21167436a8e30b43c183b2f8e,175.0,insufficient_funds,insufficient_funds,0.974,51,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.97) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,True,653.0656106925907,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
e805544fec424e378ef19f64e9ef61e8,860.0,risk_block,risk_block,0.939,05,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
94c4a38978c6464e977b556546e6ecfc,315.0,risk_block,risk_block,0.971,41,1,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
96be9cf7228a4266a41f9b19009d7cc1,705.0,insufficient_funds,limit_exceeded,0.818,U51,1,alt_payment_method_prompt,immediate,0.5,False,"ML/heuristic layer: category='limit_exceeded' (classifier confidence 0.82) -> alt_payment_method_prompt has the highest estimated recovery probability (0.50). Candidates: same_gateway_retry=0.03, alt_gateway_retry=0.03, alt_payment_method_prompt=0.50, delayed_retry=0.35.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.82, ok)",False,False,True,106.10352791047687,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,True,delayed_retry,False,False,False,False,False,False
cc5b8116e1cc423382267573c10d20fc,315.0,risk_block,risk_block,0.995,59,2,no_retry,,1.0,True,"HARD RULE: classifier category = risk_block -> no_retry, mandatory human review. No alternate gateway or payment method is suggested for this case.",hard_rule:risk_block_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
5710c04c655d4a7384701182a88f2668,590.0,card_expired,card_expired,0.79,68,1,no_retry,,1.0,False,HARD RULE: card_expired -> no_retry. Customer must supply new card details; not eligible for an automated retry.,hard_rule:card_expired_no_retry,True,False,,,0.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,True,False,0.0,False,False,no_retry,False,False,False,True,False,False
bb28c5515ab7496caf1f925fb58a38f3,940.0,other,other,0.97,WL_UNKNOWN,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.97) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.97, ok)",False,False,False,,2.0,5.0,no_retry,False,same_gateway_retry(naive_1h),True,3623.735665417657,2.0,0.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
8701e1413ba24905bc59a1b178cc112c,395.0,insufficient_funds,insufficient_funds,0.983,51,1,alt_payment_method_prompt,immediate,0.55,False,"ML/heuristic layer: category='insufficient_funds' (classifier confidence 0.98) -> alt_payment_method_prompt has the highest estimated recovery probability (0.55). Candidates: same_gateway_retry=0.04, alt_gateway_retry=0.04, alt_payment_method_prompt=0.55, delayed_retry=0.30.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.98, ok)",False,False,True,322.1854078194803,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),False,,2.0,5.0,False,False,False,0.0,False,False,delayed_retry,False,False,True,False,False,False
3c67739e94a745cc8eb1b7c36caf6921,1090.0,other,other,0.918,UZZ,1,alt_payment_method_prompt,immediate,0.25,False,"ML/heuristic layer: category='other' (classifier confidence 0.92) -> alt_payment_method_prompt has the highest estimated recovery probability (0.25). Candidates: same_gateway_retry=0.25, alt_gateway_retry=0.20, alt_payment_method_prompt=0.25, delayed_retry=0.25.","guardrail:customer_opt_out (not opted out); guardrail:max_attempts (count=1, cap=3, ok); guardrail:cooldown_window (n/a); guardrail:low_classifier_confidence (confidence=0.92, ok)",False,False,True,946.2605620883112,2.0,0.0,no_retry,False,same_gateway_retry(naive_1h),True,3612.159619878526,2.0,0.0,False,False,False,0.0,True,False,no_retry,False,False,True,False,False,False
